InventoryId,ScheduleId,CarrierCode,Dep_Key,FlightNumber,AircraftType,DepartureDate,DepartureDatetime,ArrivalDatetime,DepartureAirport,ArrivalAirport,TotalCapacity,TotalInventory,BookedInventory,Oversold,AvailableInventory,FirstClass,BusinessClass,PremiumEconomyClass,EconomyClass,FC_TotalInventory,FC_BookedInventory,FC_Oversold,FC_AvailableInventory,BC_TotalInventory,BC_BookedInventory,BC_Oversold,BC_AvailableInventory,PC_TotalInventory,PC_BookedInventory,PC_Oversold,PC_AvailableInventory,EC_TotalInventory,EC_BookedInventory,EC_Oversold,EC_AvailableInventory,FC_CD,BC_CD,PC_CD,EC_CD,canCancel,Status
INV-ZZ-1703048,SCH-ZZ-6095474,ZZ,ZZ20240411HYDAMD3723,3723.0,Airbus A320 Neo,04/11/2024,2024-04-11 20:40:00,2024-04-12 12:24:00,HYD,AMD,180.0,206,118,-62,88,18,36,54,72,20,11,7,9,43,25,11,18,63,36,18,27,82,47,25,35,"{'F': 6, 'P': 3}","{'C': 9, 'J': 2, 'Z': 7}","{'Q': 12, 'R': 2, 'S': 3, 'T': 0, 'H': 10, 'M': 0}","{'Y': 4, 'A': 5, 'B': 3, 'D': 2, 'E': 2, 'G': 3, 'I': 0, 'K': 1, 'L': 0, 'N': 2, 'O': 1, 'U': 4, 'V': 2, 'W': 3, 'X': 3}",FALSE,On Time
INV-ZZ-9604342,SCH-ZZ-2404944,ZZ,ZZ20240411PNQGAU4614,4614.0,Airbus A320-200,04/11/2024,2024-04-11 23:31:00,2024-04-12 23:12:00,PNQ,GAU,150.0,166,98,-52,68,15,30,45,60,18,11,4,7,34,20,10,14,50,30,15,20,72,43,17,29,"{'F': 6, 'P': 1}","{'C': 7, 'J': 6, 'Z': 1}","{'Q': 12, 'R': 4, 'S': 0, 'T': 0, 'H': 3, 'M': 1}","{'Y': 1, 'A': 2, 'B': 2, 'D': 2, 'E': 1, 'G': 2, 'I': 1, 'K': 4, 'L': 1, 'N': 2, 'O': 2, 'U': 4, 'V': 1, 'W': 2, 'X': 2}",FALSE,On Time
INV-ZZ-7294072,SCH-ZZ-5041804,ZZ,ZZ20240411HYDCJB2880,2880.0,ATR 72,04/11/2024,2024-04-11 23:47:00,2024-04-12 13:44:00,HYD,CJB,72.0,81,53,-19,28,7,14,21,28,8,5,2,3,16,10,4,6,25,16,5,9,32,21,7,11,"{'F': 3, 'P': 0}","{'C': 1, 'J': 4, 'Z': 1}","{'Q': 4, 'R': 1, 'S': 0, 'T': 0, 'H': 3, 'M': 1}","{'Y': 0, 'A': 2, 'B': 0, 'D': 0, 'E': 1, 'G': 2, 'I': 1, 'K': 0, 'L': 0, 'N': 1, 'O': 1, 'U': 2, 'V': 1, 'W': 0, 'X': 0}",TRUE,On Time
INV-ZZ-6222897,SCH-ZZ-3930555,ZZ,ZZ20240412JAILKO4478,4478.0,Airbus A321-200,04/12/2024,2024-04-12 01:47:00,2024-04-12 19:45:00,JAI,LKO,200.0,220,141,-59,79,20,40,60,80,23,15,5,8,47,30,10,17,67,43,17,24,93,60,20,33,"{'F': 5, 'P': 3}","{'C': 8, 'J': 4, 'Z': 5}","{'Q': 10, 'R': 3, 'S': 1, 'T': 2, 'H': 7, 'M': 1}","{'Y': 2, 'A': 6, 'B': 2, 'D': 1, 'E': 1, 'G': 1, 'I': 3, 'K': 3, 'L': 1, 'N': 1, 'O': 1, 'U': 5, 'V': 3, 'W': 0, 'X': 3}",FALSE,On Time
INV-ZZ-2926226,SCH-ZZ-4843596,ZZ,ZZ20240412AMDBLR3041,3041.0,Airbus A321-200,04/12/2024,2024-04-12 14:26:00,2024-04-12 18:12:00,AMD,BLR,200.0,239,148,-52,91,20,40,60,80,22,14,6,8,48,30,10,18,66,41,19,25,92,57,23,35,"{'F': 8, 'P': 0}","{'C': 6, 'J': 4, 'Z': 8}","{'Q': 11, 'R': 4, 'S': 0, 'T': 0, 'H': 10, 'M': 0}","{'Y': 5, 'A': 6, 'B': 2, 'D': 1, 'E': 1, 'G': 5, 'I': 0, 'K': 3, 'L': 0, 'N': 2, 'O': 2, 'U': 4, 'V': 3, 'W': 0, 'X': 1}",FALSE,On Time
INV-ZZ-3255905,SCH-ZZ-6536717,ZZ,ZZ20240412GAUBOM2526,2526.0,Boeing 717,04/12/2024,2024-04-12 15:59:00,2024-04-13 05:45:00,GAU,BOM,100.0,113,73,-27,40,10,20,30,40,12,8,2,4,24,16,4,8,34,22,8,12,47,31,9,16,"{'F': 3, 'P': 1}","{'C': 3, 'J': 1, 'Z': 4}","{'Q': 3, 'R': 5, 'S': 0, 'T': 1, 'H': 2, 'M': 1}","{'Y': 1, 'A': 0, 'B': 1, 'D': 0, 'E': 1, 'G': 2, 'I': 2, 'K': 1, 'L': 2, 'N': 0, 'O': 2, 'U': 2, 'V': 0, 'W': 2, 'X': 0}",FALSE,On Time
INV-ZZ-4306317,SCH-ZZ-4269181,ZZ,ZZ20240412MAACJB2885,2885.0,Boeing 777,04/12/2024,2024-04-12 17:43:00,2024-04-13 09:14:00,MAA,CJB,425.0,507,330,-95,177,42,85,127,170,47,31,11,16,101,66,19,35,150,97,30,53,193,125,45,68,"{'F': 14, 'P': 2}","{'C': 16, 'J': 17, 'Z': 2}","{'Q': 25, 'R': 13, 'S': 0, 'T': 2, 'H': 13, 'M': 0}","{'Y': 10, 'A': 6, 'B': 1, 'D': 3, 'E': 0, 'G': 12, 'I': 3, 'K': 10, 'L': 3, 'N': 0, 'O': 5, 'U': 11, 'V': 2, 'W': 0, 'X': 2}",TRUE,On Time
INV-ZZ-5293019,SCH-ZZ-2312688,ZZ,ZZ20240412MAATRV4122,4122.0,Boeing 787,04/12/2024,2024-04-12 19:54:00,2024-04-13 02:05:00,MAA,TRV,270.0,314,188,-82,126,27,54,81,108,32,19,8,13,61,37,17,24,97,58,23,39,125,75,33,50,"{'F': 12, 'P': 1}","{'C': 15, 'J': 1, 'Z': 8}","{'Q': 17, 'R': 8, 'S': 2, 'T': 3, 'H': 8, 'M': 1}","{'Y': 7, 'A': 5, 'B': 4, 'D': 3, 'E': 1, 'G': 5, 'I': 4, 'K': 4, 'L': 4, 'N': 1, 'O': 1, 'U': 5, 'V': 4, 'W': 2, 'X': 0}",TRUE,On Time
INV-ZZ-5354827,SCH-ZZ-6980436,ZZ,ZZ20240412BOMBLR3556,3556.0,Boeing 777,04/12/2024,2024-04-12 22:10:00,2024-04-13 05:46:00,BOM,BLR,425.0,498,318,-107,180,42,85,127,170,50,32,10,18,95,61,24,34,144,92,35,52,204,130,40,74,"{'F': 12, 'P': 6}","{'C': 16, 'J': 12, 'Z': 6}","{'Q': 21, 'R': 5, 'S': 2, 'T': 7, 'H': 13, 'M': 4}","{'Y': 9, 'A': 10, 'B': 4, 'D': 3, 'E': 0, 'G': 8, 'I': 4, 'K': 9, 'L': 3, 'N': 5, 'O': 0, 'U': 12, 'V': 2, 'W': 2, 'X': 3}",FALSE,On Time
INV-ZZ-8927770,SCH-ZZ-7589545,ZZ,ZZ20240413MAATRV2008,2008.0,Boeing 787,04/13/2024,2024-04-13 02:25:00,2024-04-13 21:44:00,MAA,TRV,270.0,315,191,-79,124,27,54,81,108,32,19,8,13,59,36,18,23,91,55,26,36,124,75,33,49,"{'F': 9, 'P': 4}","{'C': 10, 'J': 4, 'Z': 9}","{'Q': 18, 'R': 6, 'S': 1, 'T': 0, 'H': 11, 'M': 0}","{'Y': 8, 'A': 4, 'B': 2, 'D': 2, 'E': 0, 'G': 6, 'I': 3, 'K': 4, 'L': 0, 'N': 3, 'O': 3, 'U': 8, 'V': 2, 'W': 4, 'X': 0}",TRUE,On Time
INV-ZZ-1832976,SCH-ZZ-6544056,ZZ,ZZ20240413BOMDEL3869,3869.0,BAe 146,04/13/2024,2024-04-13 07:20:00,2024-04-13 09:24:00,BOM,DEL,91.0,103,65,-26,38,9,18,27,36,10,6,3,4,20,13,5,7,30,19,8,11,43,27,9,16,"{'F': 4, 'P': 0}","{'C': 1, 'J': 2, 'Z': 4}","{'Q': 4, 'R': 2, 'S': 0, 'T': 3, 'H': 2, 'M': 0}","{'Y': 3, 'A': 2, 'B': 0, 'D': 1, 'E': 1, 'G': 3, 'I': 1, 'K': 1, 'L': 1, 'N': 0, 'O': 1, 'U': 0, 'V': 0, 'W': 1, 'X': 1}",FALSE,On Time
INV-ZZ-8273413,SCH-ZZ-3820040,ZZ,ZZ20240413MAATRV2047,2047.0,Boeing 767,04/13/2024,2024-04-13 07:41:00,2024-04-14 02:50:00,MAA,TRV,278.0,314,193,-85,121,27,55,83,111,31,19,8,12,63,39,16,24,96,59,24,37,128,78,33,50,"{'F': 6, 'P': 6}","{'C': 11, 'J': 7, 'Z': 6}","{'Q': 20, 'R': 9, 'S': 0, 'T': 1, 'H': 7, 'M': 0}","{'Y': 5, 'A': 8, 'B': 2, 'D': 0, 'E': 0, 'G': 7, 'I': 0, 'K': 7, 'L': 4, 'N': 3, 'O': 2, 'U': 5, 'V': 3, 'W': 1, 'X': 3}",TRUE,On Time
INV-ZZ-9936496,SCH-ZZ-3249150,ZZ,ZZ20240413BOMAMD4704,4704.0,BAe 146,04/13/2024,2024-04-13 13:45:00,2024-04-13 19:31:00,BOM,AMD,91.0,102,62,-29,40,9,18,27,36,11,7,2,4,21,13,5,8,31,19,8,12,41,25,11,16,"{'F': 4, 'P': 0}","{'C': 4, 'J': 4, 'Z': 0}","{'Q': 6, 'R': 4, 'S': 0, 'T': 0, 'H': 2, 'M': 0}","{'Y': 3, 'A': 3, 'B': 1, 'D': 1, 'E': 1, 'G': 0, 'I': 1, 'K': 3, 'L': 0, 'N': 0, 'O': 0, 'U': 1, 'V': 0, 'W': 1, 'X': 1}",FALSE,On Time
INV-ZZ-4078402,SCH-ZZ-7068651,ZZ,ZZ20240413CCUHYD3723,3723.0,Boeing 787,04/13/2024,2024-04-13 16:19:00,2024-04-14 00:54:00,CCU,HYD,270.0,297,186,-84,111,27,54,81,108,32,20,7,12,63,39,15,24,93,58,23,35,122,76,32,46,"{'F': 7, 'P': 5}","{'C': 12, 'J': 4, 'Z': 8}","{'Q': 19, 'R': 5, 'S': 3, 'T': 0, 'H': 7, 'M': 1}","{'Y': 5, 'A': 6, 'B': 2, 'D': 3, 'E': 2, 'G': 5, 'I': 1, 'K': 6, 'L': 3, 'N': 0, 'O': 1, 'U': 7, 'V': 2, 'W': 0, 'X': 3}",TRUE,On Time
INV-ZZ-4858723,SCH-ZZ-2312688,ZZ,ZZ20240413MAATRV4122,4122.0,Boeing 787,04/13/2024,2024-04-13 19:54:00,2024-04-14 02:05:00,MAA,TRV,270.0,303,186,-84,117,27,54,81,108,30,18,9,12,64,39,15,25,96,59,22,37,127,78,30,49,"{'F': 7, 'P': 5}","{'C': 10, 'J': 9, 'Z': 6}","{'Q': 17, 'R': 10, 'S': 0, 'T': 0, 'H': 9, 'M': 1}","{'Y': 6, 'A': 7, 'B': 2, 'D': 0, 'E': 4, 'G': 5, 'I': 3, 'K': 8, 'L': 0, 'N': 2, 'O': 2, 'U': 5, 'V': 2, 'W': 3, 'X': 0}",TRUE,On Time
INV-ZZ-1835306,SCH-ZZ-6095474,ZZ,ZZ20240413HYDAMD3723,3723.0,Airbus A320 Neo,04/13/2024,2024-04-13 20:40:00,2024-04-14 12:24:00,HYD,AMD,180.0,202,121,-59,81,18,36,54,72,20,12,6,8,40,24,12,16,60,36,18,24,81,49,23,32,"{'F': 8, 'P': 0}","{'C': 4, 'J': 10, 'Z': 2}","{'Q': 8, 'R': 7, 'S': 0, 'T': 2, 'H': 7, 'M': 0}","{'Y': 2, 'A': 5, 'B': 2, 'D': 1, 'E': 2, 'G': 0, 'I': 0, 'K': 4, 'L': 2, 'N': 2, 'O': 1, 'U': 4, 'V': 3, 'W': 3, 'X': 1}",FALSE,On Time
INV-ZZ-6384369,SCH-ZZ-7589545,ZZ,ZZ20240414MAATRV2008,2008.0,Boeing 787,04/14/2024,2024-04-14 02:25:00,2024-04-14 21:44:00,MAA,TRV,270.0,306,197,-73,109,27,54,81,108,31,20,7,11,61,39,15,22,92,59,22,33,119,77,31,42,"{'F': 8, 'P': 3}","{'C': 12, 'J': 2, 'Z': 8}","{'Q': 18, 'R': 6, 'S': 0, 'T': 2, 'H': 6, 'M': 1}","{'Y': 6, 'A': 6, 'B': 0, 'D': 3, 'E': 0, 'G': 6, 'I': 1, 'K': 7, 'L': 0, 'N': 0, 'O': 3, 'U': 6, 'V': 0, 'W': 4, 'X': 0}",TRUE,On Time
INV-ZZ-3130158,SCH-ZZ-3750409,ZZ,ZZ20240414DELBOM4516,4516.0,Boeing 767,04/14/2024,2024-04-14 05:29:00,2024-04-14 15:51:00,DEL,BOM,278.0,317,183,-95,134,27,55,83,111,32,18,9,14,64,37,18,27,95,55,28,40,130,75,36,55,"{'F': 5, 'P': 9}","{'C': 12, 'J': 7, 'Z': 8}","{'Q': 17, 'R': 8, 'S': 3, 'T': 0, 'H': 11, 'M': 1}","{'Y': 7, 'A': 7, 'B': 2, 'D': 4, 'E': 4, 'G': 7, 'I': 2, 'K': 8, 'L': 1, 'N': 0, 'O': 3, 'U': 3, 'V': 2, 'W': 2, 'X': 3}",TRUE,On Time
INV-ZZ-6218276,SCH-ZZ-3838342,ZZ,ZZ20240414HYDCCU3772,3772.0,Boeing 767,04/14/2024,2024-04-14 05:58:00,2024-04-15 03:23:00,HYD,CCU,278.0,320,197,-81,123,27,55,83,111,30,18,9,12,61,37,18,24,93,57,26,36,125,77,34,48,"{'F': 6, 'P': 6}","{'C': 7, 'J': 10, 'Z': 7}","{'Q': 20, 'R': 8, 'S': 0, 'T': 2, 'H': 6, 'M': 0}","{'Y': 7, 'A': 6, 'B': 0, 'D': 2, 'E': 4, 'G': 6, 'I': 3, 'K': 5, 'L': 1, 'N': 2, 'O': 0, 'U': 5, 'V': 4, 'W': 1, 'X': 2}",TRUE,On Time
INV-ZZ-8739157,SCH-ZZ-2729891,ZZ,ZZ20240414GOIMAA4516,4516.0,Airbus A320-200,04/14/2024,2024-04-14 06:48:00,2024-04-15 02:04:00,GOI,MAA,150.0,179,110,-40,69,15,30,45,60,18,11,4,7,35,21,9,14,52,32,13,20,68,42,18,26,"{'F': 6, 'P': 1}","{'C': 4, 'J': 5, 'Z': 5}","{'Q': 11, 'R': 3, 'S': 0, 'T': 0, 'H': 4, 'M': 2}","{'Y': 4, 'A': 4, 'B': 0, 'D': 2, 'E': 1, 'G': 3, 'I': 1, 'K': 3, 'L': 2, 'N': 0, 'O': 1, 'U': 3, 'V': 0, 'W': 0, 'X': 2}",FALSE,On Time
INV-ZZ-2549156,SCH-ZZ-3820040,ZZ,ZZ20240414MAATRV2047,2047.0,Boeing 767,04/14/2024,2024-04-14 07:41:00,2024-04-15 02:50:00,MAA,TRV,278.0,321,186,-92,135,27,55,83,111,31,18,9,13,63,37,18,26,94,55,28,39,133,77,34,56,"{'F': 7, 'P': 6}","{'C': 9, 'J': 4, 'Z': 13}","{'Q': 17, 'R': 10, 'S': 2, 'T': 1, 'H': 9, 'M': 0}","{'Y': 6, 'A': 7, 'B': 3, 'D': 1, 'E': 3, 'G': 7, 'I': 1, 'K': 7, 'L': 3, 'N': 1, 'O': 2, 'U': 8, 'V': 2, 'W': 3, 'X': 2}",TRUE,On Time
INV-ZZ-8869205,SCH-ZZ-3249150,ZZ,ZZ20240414BOMAMD4704,4704.0,BAe 146,04/14/2024,2024-04-14 13:45:00,2024-04-14 19:31:00,BOM,AMD,91.0,101,63,-28,38,9,18,27,36,10,6,3,4,21,13,5,8,30,19,8,11,41,25,11,16,"{'F': 2, 'P': 2}","{'C': 3, 'J': 2, 'Z': 3}","{'Q': 4, 'R': 3, 'S': 1, 'T': 0, 'H': 3, 'M': 0}","{'Y': 2, 'A': 3, 'B': 0, 'D': 0, 'E': 0, 'G': 3, 'I': 0, 'K': 2, 'L': 0, 'N': 1, 'O': 1, 'U': 3, 'V': 0, 'W': 1, 'X': 0}",TRUE,On Time
INV-ZZ-4393457,SCH-ZZ-4843596,ZZ,ZZ20240414AMDBLR3041,3041.0,Airbus A321-200,04/14/2024,2024-04-14 14:26:00,2024-04-14 18:12:00,AMD,BLR,200.0,235,136,-64,99,20,40,60,80,23,13,7,10,46,27,13,19,72,42,18,30,88,51,29,37,"{'F': 7, 'P': 3}","{'C': 10, 'J': 4, 'Z': 5}","{'Q': 13, 'R': 7, 'S': 3, 'T': 2, 'H': 5, 'M': 0}","{'Y': 5, 'A': 1, 'B': 1, 'D': 0, 'E': 2, 'G': 6, 'I': 3, 'K': 6, 'L': 3, 'N': 0, 'O': 3, 'U': 6, 'V': 0, 'W': 0, 'X': 1}",FALSE,On Time
INV-ZZ-5095224,SCH-ZZ-9748991,ZZ,ZZ20240414MAABOM3117,3117.0,ATR 72,04/14/2024,2024-04-14 15:49:00,2024-04-14 21:43:00,MAA,BOM,72.0,81,49,-23,32,7,14,21,28,8,5,2,3,16,10,4,6,24,15,6,9,31,19,9,12,"{'F': 1, 'P': 2}","{'C': 4, 'J': 2, 'Z': 0}","{'Q': 1, 'R': 3, 'S': 1, 'T': 2, 'H': 2, 'M': 0}","{'Y': 1, 'A': 1, 'B': 1, 'D': 0, 'E': 1, 'G': 2, 'I': 1, 'K': 1, 'L': 0, 'N': 0, 'O': 0, 'U': 2, 'V': 1, 'W': 0, 'X': 1}",TRUE,On Time
INV-ZZ-5186934,SCH-ZZ-7068651,ZZ,ZZ20240414CCUHYD3723,3723.0,Boeing 787,04/14/2024,2024-04-14 16:19:00,2024-04-15 00:54:00,CCU,HYD,270.0,322,182,-88,140,27,54,81,108,30,17,10,13,62,35,19,27,97,55,26,42,126,71,37,55,"{'F': 9, 'P': 4}","{'C': 8, 'J': 10, 'Z': 9}","{'Q': 15, 'R': 11, 'S': 1, 'T': 4, 'H': 9, 'M': 2}","{'Y': 6, 'A': 7, 'B': 3, 'D': 3, 'E': 2, 'G': 8, 'I': 4, 'K': 7, 'L': 2, 'N': 0, 'O': 2, 'U': 5, 'V': 2, 'W': 3, 'X': 1}",TRUE,On Time
INV-ZZ-8897340,SCH-ZZ-4269181,ZZ,ZZ20240414MAACJB2885,2885.0,Boeing 777,04/14/2024,2024-04-14 17:43:00,2024-04-15 09:14:00,MAA,CJB,425.0,493,292,-133,201,42,85,127,170,49,29,13,20,99,59,26,40,146,86,41,60,191,113,57,78,"{'F': 13, 'P': 7}","{'C': 18, 'J': 7, 'Z': 15}","{'Q': 31, 'R': 8, 'S': 2, 'T': 0, 'H': 19, 'M': 0}","{'Y': 11, 'A': 10, 'B': 3, 'D': 2, 'E': 0, 'G': 12, 'I': 1, 'K': 10, 'L': 1, 'N': 5, 'O': 3, 'U': 10, 'V': 1, 'W': 4, 'X': 5}",FALSE,On Time
INV-ZZ-1644109,SCH-ZZ-6095474,ZZ,ZZ20240414HYDAMD3723,3723.0,Airbus A320 Neo,04/14/2024,2024-04-14 20:40:00,2024-04-15 12:24:00,HYD,AMD,180.0,201,124,-56,77,18,36,54,72,21,13,5,8,42,26,10,16,63,39,15,24,81,50,22,31,"{'F': 6, 'P': 2}","{'C': 10, 'J': 2, 'Z': 4}","{'Q': 10, 'R': 7, 'S': 0, 'T': 0, 'H': 4, 'M': 3}","{'Y': 5, 'A': 3, 'B': 3, 'D': 0, 'E': 1, 'G': 2, 'I': 0, 'K': 5, 'L': 0, 'N': 2, 'O': 1, 'U': 5, 'V': 0, 'W': 3, 'X': 1}",TRUE,On Time
INV-ZZ-1008156,SCH-ZZ-2404944,ZZ,ZZ20240414PNQGAU4614,4614.0,Airbus A320-200,04/14/2024,2024-04-14 23:31:00,2024-04-15 23:12:00,PNQ,GAU,150.0,178,115,-35,63,15,30,45,60,18,12,3,6,35,23,7,12,53,34,11,19,72,47,13,25,"{'F': 6, 'P': 0}","{'C': 8, 'J': 4, 'Z': 0}","{'Q': 9, 'R': 6, 'S': 0, 'T': 0, 'H': 4, 'M': 0}","{'Y': 3, 'A': 3, 'B': 2, 'D': 2, 'E': 0, 'G': 1, 'I': 2, 'K': 2, 'L': 0, 'N': 1, 'O': 0, 'U': 3, 'V': 2, 'W': 2, 'X': 2}",FALSE,On Time
INV-ZZ-8631094,SCH-ZZ-5041804,ZZ,ZZ20240414HYDCJB2880,2880.0,ATR 72,04/14/2024,2024-04-14 23:47:00,2024-04-15 13:44:00,HYD,CJB,72.0,81,45,-27,36,7,14,21,28,8,4,3,4,17,10,4,7,24,13,8,11,33,18,10,15,"{'F': 2, 'P': 2}","{'C': 3, 'J': 2, 'Z': 2}","{'Q': 3, 'R': 3, 'S': 2, 'T': 0, 'H': 2, 'M': 1}","{'Y': 1, 'A': 2, 'B': 1, 'D': 1, 'E': 1, 'G': 1, 'I': 1, 'K': 2, 'L': 0, 'N': 1, 'O': 1, 'U': 1, 'V': 1, 'W': 0, 'X': 1}",TRUE,On Time
INV-ZZ-6428032,SCH-ZZ-3930555,ZZ,ZZ20240415JAILKO4478,4478.0,Airbus A321-200,04/15/2024,2024-04-15 01:47:00,2024-04-15 19:45:00,JAI,LKO,200.0,238,144,-56,94,20,40,60,80,24,15,5,9,47,28,12,19,72,44,16,28,93,56,24,37,"{'F': 6, 'P': 3}","{'C': 5, 'J': 6, 'Z': 8}","{'Q': 12, 'R': 4, 'S': 0, 'T': 3, 'H': 6, 'M': 3}","{'Y': 4, 'A': 5, 'B': 1, 'D': 1, 'E': 0, 'G': 4, 'I': 2, 'K': 3, 'L': 3, 'N': 3, 'O': 1, 'U': 4, 'V': 3, 'W': 2, 'X': 1}",FALSE,On Time
INV-ZZ-7298975,SCH-ZZ-3750409,ZZ,ZZ20240415DELBOM4516,4516.0,Boeing 767,04/15/2024,2024-04-15 05:29:00,2024-04-15 15:51:00,DEL,BOM,278.0,306,171,-107,135,27,55,83,111,32,18,9,14,62,35,20,27,99,55,28,44,131,73,38,58,"{'F': 10, 'P': 4}","{'C': 11, 'J': 10, 'Z': 6}","{'Q': 16, 'R': 10, 'S': 5, 'T': 0, 'H': 10, 'M': 3}","{'Y': 8, 'A': 7, 'B': 1, 'D': 3, 'E': 2, 'G': 7, 'I': 2, 'K': 5, 'L': 3, 'N': 2, 'O': 3, 'U': 6, 'V': 4, 'W': 2, 'X': 3}",TRUE,On Time
INV-ZZ-8737965,SCH-ZZ-6544056,ZZ,ZZ20240415BOMDEL3869,3869.0,BAe 146,04/15/2024,2024-04-15 07:20:00,2024-04-15 09:24:00,BOM,DEL,91.0,108,60,-31,48,9,18,27,36,10,6,3,4,21,12,6,9,31,17,10,14,41,23,13,18,"{'F': 2, 'P': 2}","{'C': 6, 'J': 3, 'Z': 0}","{'Q': 6, 'R': 4, 'S': 0, 'T': 1, 'H': 2, 'M': 1}","{'Y': 2, 'A': 2, 'B': 1, 'D': 0, 'E': 1, 'G': 2, 'I': 1, 'K': 3, 'L': 1, 'N': 0, 'O': 0, 'U': 2, 'V': 1, 'W': 1, 'X': 1}",TRUE,On Time
INV-ZZ-4281931,SCH-ZZ-3820040,ZZ,ZZ20240415MAATRV2047,2047.0,Boeing 767,04/15/2024,2024-04-15 07:41:00,2024-04-16 02:50:00,MAA,TRV,278.0,322,202,-76,120,27,55,83,111,32,20,7,12,65,41,14,24,91,57,26,34,127,80,31,47,"{'F': 5, 'P': 7}","{'C': 13, 'J': 6, 'Z': 5}","{'Q': 19, 'R': 8, 'S': 0, 'T': 0, 'H': 7, 'M': 0}","{'Y': 4, 'A': 8, 'B': 0, 'D': 3, 'E': 1, 'G': 6, 'I': 3, 'K': 6, 'L': 0, 'N': 2, 'O': 0, 'U': 7, 'V': 4, 'W': 0, 'X': 3}",TRUE,On Time
INV-ZZ-6029799,SCH-ZZ-3249150,ZZ,ZZ20240415BOMAMD4704,4704.0,BAe 146,04/15/2024,2024-04-15 13:45:00,2024-04-15 19:31:00,BOM,AMD,91.0,108,60,-31,48,9,18,27,36,11,6,3,5,21,12,6,9,31,17,10,14,41,23,13,18,"{'F': 2, 'P': 3}","{'C': 0, 'J': 5, 'Z': 4}","{'Q': 6, 'R': 3, 'S': 1, 'T': 3, 'H': 1, 'M': 0}","{'Y': 3, 'A': 2, 'B': 0, 'D': 0, 'E': 1, 'G': 3, 'I': 0, 'K': 3, 'L': 1, 'N': 0, 'O': 0, 'U': 3, 'V': 0, 'W': 1, 'X': 1}",TRUE,On Time
INV-ZZ-4825429,SCH-ZZ-4843596,ZZ,ZZ20240415AMDBLR3041,3041.0,Airbus A321-200,04/15/2024,2024-04-15 14:26:00,2024-04-15 18:12:00,AMD,BLR,200.0,232,142,-58,90,20,40,60,80,24,15,5,9,48,29,11,19,69,42,18,27,89,54,26,35,"{'F': 8, 'P': 1}","{'C': 9, 'J': 4, 'Z': 6}","{'Q': 11, 'R': 7, 'S': 0, 'T': 2, 'H': 5, 'M': 2}","{'Y': 4, 'A': 4, 'B': 0, 'D': 0, 'E': 3, 'G': 5, 'I': 2, 'K': 4, 'L': 1, 'N': 1, 'O': 3, 'U': 5, 'V': 1, 'W': 2, 'X': 0}",FALSE,On Time
INV-ZZ-9897581,SCH-ZZ-9117133,ZZ,ZZ20240415BLRCCU2504,2504.0,Boeing 777,04/15/2024,2024-04-15 15:35:00,2024-04-15 18:17:00,BLR,CCU,425.0,476,278,-147,198,42,85,127,170,49,29,13,20,97,57,28,40,147,86,41,61,188,110,60,78,"{'F': 15, 'P': 5}","{'C': 17, 'J': 12, 'Z': 11}","{'Q': 28, 'R': 11, 'S': 3, 'T': 1, 'H': 18, 'M': 0}","{'Y': 8, 'A': 9, 'B': 2, 'D': 1, 'E': 4, 'G': 11, 'I': 4, 'K': 12, 'L': 2, 'N': 4, 'O': 4, 'U': 9, 'V': 1, 'W': 3, 'X': 4}",TRUE,On Time
INV-ZZ-8404087,SCH-ZZ-6536717,ZZ,ZZ20240415GAUBOM2526,2526.0,Boeing 717,04/15/2024,2024-04-15 15:59:00,2024-04-16 05:45:00,GAU,BOM,100.0,114,63,-37,51,10,20,30,40,11,6,4,5,23,13,7,10,33,18,12,15,47,26,14,21,"{'F': 2, 'P': 3}","{'C': 2, 'J': 5, 'Z': 3}","{'Q': 5, 'R': 4, 'S': 0, 'T': 0, 'H': 5, 'M': 1}","{'Y': 2, 'A': 3, 'B': 1, 'D': 1, 'E': 0, 'G': 0, 'I': 1, 'K': 2, 'L': 2, 'N': 1, 'O': 1, 'U': 3, 'V': 2, 'W': 1, 'X': 1}",FALSE,On Time
INV-ZZ-5237537,SCH-ZZ-2693534,ZZ,ZZ20240415MAACJB4341,4341.0,Boeing 757,04/15/2024,2024-04-15 17:09:00,2024-04-15 22:11:00,MAA,CJB,209.0,230,127,-82,103,20,41,62,83,23,13,7,10,48,26,15,22,69,38,24,31,97,53,30,44,"{'F': 7, 'P': 3}","{'C': 11, 'J': 4, 'Z': 7}","{'Q': 12, 'R': 9, 'S': 3, 'T': 0, 'H': 6, 'M': 1}","{'Y': 5, 'A': 4, 'B': 2, 'D': 1, 'E': 3, 'G': 4, 'I': 3, 'K': 5, 'L': 3, 'N': 1, 'O': 1, 'U': 6, 'V': 1, 'W': 2, 'X': 3}",FALSE,On Time
