InventoryId,ScheduleId,FlightNumber,AircraftType,DepartureDate,ArrivalDate,DepartureAirport,ArrivalAirport,TotalCapacity,TotalInventory,BookedInventory,Oversold,AvailableInventory,FirstClass,BusinessClass,PremiumEconomyClass,EconomyClass,FC_TotalInventory,FC_BookedInventory,FC_Oversold,FC_AvailableInventory,BC_TotalInventory,BC_BookedInventory,BC_Oversold,BC_AvailableInventory,PC_TotalInventory,PC_BookedInventory,PC_Oversold,PC_AvailableInventory,EC_TotalInventory,EC_BookedInventory,EC_Oversold,EC_AvailableInventory,FC_CD,BC_CD,PC_CD,EC_CD
INV-ZZ-2311016,SCH-ZZ-3126325,4211,ATR 72,01/23/2024,01/23/2024,GOI,DEL,72,83,65,-7,18,7,14,21,28,8,6,1,2,16,12,2,4,25,20,1,5,33,26,2,7,"{'F': 4, 'P': 3}","{'C': 6, 'J': 4, 'Z': 4}","{'Q': 6, 'R': 4, 'S': 2, 'T': 2, 'H': 4, 'M': 2}","{'Y': 2, 'A': 2, 'B': 1, 'D': 1, 'E': 1, 'G': 2, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 2, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-7819275,SCH-ZZ-3126325,4211,ATR 72,01/25/2024,01/25/2024,GOI,DEL,72,84,69,-3,15,7,14,21,28,8,7,0,1,16,13,1,3,24,20,1,4,32,26,2,6,"{'F': 4, 'P': 3}","{'C': 6, 'J': 4, 'Z': 4}","{'Q': 6, 'R': 4, 'S': 2, 'T': 2, 'H': 4, 'M': 2}","{'Y': 2, 'A': 2, 'B': 1, 'D': 1, 'E': 1, 'G': 2, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 2, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-5448020,SCH-ZZ-3126325,4211,ATR 72,01/26/2024,01/26/2024,GOI,DEL,72,81,63,-9,18,7,14,21,28,8,6,1,2,17,13,1,4,24,19,2,5,33,26,2,7,"{'F': 4, 'P': 3}","{'C': 6, 'J': 4, 'Z': 4}","{'Q': 6, 'R': 4, 'S': 2, 'T': 2, 'H': 4, 'M': 2}","{'Y': 2, 'A': 2, 'B': 1, 'D': 1, 'E': 1, 'G': 2, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 2, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-9468632,SCH-ZZ-3126325,4211,ATR 72,01/27/2024,01/27/2024,GOI,DEL,72,81,64,-8,17,7,14,21,28,8,6,1,2,16,13,1,3,24,19,2,5,32,25,3,7,"{'F': 4, 'P': 3}","{'C': 6, 'J': 4, 'Z': 4}","{'Q': 6, 'R': 4, 'S': 2, 'T': 2, 'H': 4, 'M': 2}","{'Y': 2, 'A': 2, 'B': 1, 'D': 1, 'E': 1, 'G': 2, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 2, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-2915201,SCH-ZZ-3126325,4211,ATR 72,01/28/2024,01/28/2024,GOI,DEL,72,85,62,-10,23,7,14,21,28,8,6,1,2,15,11,3,4,25,18,3,7,31,23,5,8,"{'F': 4, 'P': 3}","{'C': 6, 'J': 4, 'Z': 4}","{'Q': 6, 'R': 4, 'S': 2, 'T': 2, 'H': 4, 'M': 2}","{'Y': 2, 'A': 2, 'B': 1, 'D': 1, 'E': 1, 'G': 2, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 2, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-9229592,SCH-ZZ-3126325,4211,ATR 72,01/30/2024,01/30/2024,GOI,DEL,72,85,64,-8,21,7,14,21,28,8,6,1,2,16,12,2,4,25,19,2,6,33,25,3,8,"{'F': 4, 'P': 3}","{'C': 6, 'J': 4, 'Z': 4}","{'Q': 6, 'R': 4, 'S': 2, 'T': 2, 'H': 4, 'M': 2}","{'Y': 2, 'A': 2, 'B': 1, 'D': 1, 'E': 1, 'G': 2, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 2, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-3825476,SCH-ZZ-3126325,4211,ATR 72,02/01/2024,02/01/2024,GOI,DEL,72,83,59,-13,24,7,14,21,28,8,6,1,2,16,11,3,5,24,17,4,7,33,23,5,10,"{'F': 4, 'P': 3}","{'C': 6, 'J': 4, 'Z': 4}","{'Q': 6, 'R': 4, 'S': 2, 'T': 2, 'H': 4, 'M': 2}","{'Y': 2, 'A': 2, 'B': 1, 'D': 1, 'E': 1, 'G': 2, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 2, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-1993375,SCH-ZZ-3126325,4211,ATR 72,02/02/2024,02/02/2024,GOI,DEL,72,86,62,-10,24,7,14,21,28,8,6,1,2,17,12,2,5,23,17,4,6,32,23,5,9,"{'F': 4, 'P': 3}","{'C': 6, 'J': 4, 'Z': 4}","{'Q': 6, 'R': 4, 'S': 2, 'T': 2, 'H': 4, 'M': 2}","{'Y': 2, 'A': 2, 'B': 1, 'D': 1, 'E': 1, 'G': 2, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 2, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-8085400,SCH-ZZ-3126325,4211,ATR 72,02/03/2024,02/03/2024,GOI,DEL,72,85,67,-5,18,7,14,21,28,8,6,1,2,17,13,1,4,24,19,2,5,31,25,3,6,"{'F': 4, 'P': 3}","{'C': 6, 'J': 4, 'Z': 4}","{'Q': 6, 'R': 4, 'S': 2, 'T': 2, 'H': 4, 'M': 2}","{'Y': 2, 'A': 2, 'B': 1, 'D': 1, 'E': 1, 'G': 2, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 2, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-9819255,SCH-ZZ-3126325,4211,ATR 72,02/04/2024,02/04/2024,GOI,DEL,72,81,64,-8,17,7,14,21,28,8,6,1,2,16,13,1,3,24,19,2,5,32,25,3,7,"{'F': 4, 'P': 3}","{'C': 6, 'J': 4, 'Z': 4}","{'Q': 6, 'R': 4, 'S': 2, 'T': 2, 'H': 4, 'M': 2}","{'Y': 2, 'A': 2, 'B': 1, 'D': 1, 'E': 1, 'G': 2, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 2, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-5422239,SCH-ZZ-3126325,4211,ATR 72,02/06/2024,02/06/2024,GOI,DEL,72,85,65,-7,20,7,14,21,28,8,6,1,2,16,12,2,4,24,18,3,6,34,26,2,8,"{'F': 4, 'P': 3}","{'C': 6, 'J': 4, 'Z': 4}","{'Q': 6, 'R': 4, 'S': 2, 'T': 2, 'H': 4, 'M': 2}","{'Y': 2, 'A': 2, 'B': 1, 'D': 1, 'E': 1, 'G': 2, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 2, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-6989609,SCH-ZZ-3126325,4211,ATR 72,02/08/2024,02/08/2024,GOI,DEL,72,84,62,-10,22,7,14,21,28,8,6,1,2,15,11,3,4,24,18,3,6,32,24,4,8,"{'F': 4, 'P': 3}","{'C': 6, 'J': 4, 'Z': 4}","{'Q': 6, 'R': 4, 'S': 2, 'T': 2, 'H': 4, 'M': 2}","{'Y': 2, 'A': 2, 'B': 1, 'D': 1, 'E': 1, 'G': 2, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 2, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-2175571,SCH-ZZ-3126325,4211,ATR 72,02/09/2024,02/09/2024,GOI,DEL,72,80,59,-13,21,7,14,21,28,8,6,1,2,17,12,2,5,24,18,3,6,33,24,4,9,"{'F': 4, 'P': 3}","{'C': 6, 'J': 4, 'Z': 4}","{'Q': 6, 'R': 4, 'S': 2, 'T': 2, 'H': 4, 'M': 2}","{'Y': 2, 'A': 2, 'B': 1, 'D': 1, 'E': 1, 'G': 2, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 2, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-4421234,SCH-ZZ-3126325,4211,ATR 72,02/10/2024,02/10/2024,GOI,DEL,72,85,62,-10,23,7,14,21,28,8,6,1,2,16,12,2,4,24,18,3,6,32,23,5,9,"{'F': 4, 'P': 3}","{'C': 6, 'J': 4, 'Z': 4}","{'Q': 6, 'R': 4, 'S': 2, 'T': 2, 'H': 4, 'M': 2}","{'Y': 2, 'A': 2, 'B': 1, 'D': 1, 'E': 1, 'G': 2, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 2, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-3984650,SCH-ZZ-3126325,4211,ATR 72,02/11/2024,02/11/2024,GOI,DEL,72,83,63,-9,20,7,14,21,28,8,6,1,2,17,13,1,4,24,18,3,6,32,24,4,8,"{'F': 4, 'P': 3}","{'C': 6, 'J': 4, 'Z': 4}","{'Q': 6, 'R': 4, 'S': 2, 'T': 2, 'H': 4, 'M': 2}","{'Y': 2, 'A': 2, 'B': 1, 'D': 1, 'E': 1, 'G': 2, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 2, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-2361128,SCH-ZZ-3126325,4211,ATR 72,02/13/2024,02/13/2024,GOI,DEL,72,83,58,-14,25,7,14,21,28,8,6,1,2,16,11,3,5,25,17,4,8,31,22,6,9,"{'F': 4, 'P': 3}","{'C': 6, 'J': 4, 'Z': 4}","{'Q': 6, 'R': 4, 'S': 2, 'T': 2, 'H': 4, 'M': 2}","{'Y': 2, 'A': 2, 'B': 1, 'D': 1, 'E': 1, 'G': 2, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 2, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-1247078,SCH-ZZ-3126325,4211,ATR 72,02/15/2024,02/15/2024,GOI,DEL,72,82,61,-11,21,7,14,21,28,8,6,1,2,16,12,2,4,24,18,3,6,32,24,4,8,"{'F': 4, 'P': 3}","{'C': 6, 'J': 4, 'Z': 4}","{'Q': 6, 'R': 4, 'S': 2, 'T': 2, 'H': 4, 'M': 2}","{'Y': 2, 'A': 2, 'B': 1, 'D': 1, 'E': 1, 'G': 2, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 2, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-6805452,SCH-ZZ-3126325,4211,ATR 72,02/16/2024,02/16/2024,GOI,DEL,72,82,57,-15,25,7,14,21,28,8,6,1,2,17,12,2,5,23,16,5,7,32,22,6,10,"{'F': 4, 'P': 3}","{'C': 6, 'J': 4, 'Z': 4}","{'Q': 6, 'R': 4, 'S': 2, 'T': 2, 'H': 4, 'M': 2}","{'Y': 2, 'A': 2, 'B': 1, 'D': 1, 'E': 1, 'G': 2, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 2, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-4262092,SCH-ZZ-3126325,4211,ATR 72,02/17/2024,02/17/2024,GOI,DEL,72,84,64,-8,20,7,14,21,28,8,6,1,2,17,13,1,4,23,17,4,6,32,24,4,8,"{'F': 4, 'P': 3}","{'C': 6, 'J': 4, 'Z': 4}","{'Q': 6, 'R': 4, 'S': 2, 'T': 2, 'H': 4, 'M': 2}","{'Y': 2, 'A': 2, 'B': 1, 'D': 1, 'E': 1, 'G': 2, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 2, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-8771405,SCH-ZZ-3126325,4211,ATR 72,02/18/2024,02/18/2024,GOI,DEL,72,81,58,-14,23,7,14,21,28,8,6,1,2,16,11,3,5,24,17,4,7,33,23,5,10,"{'F': 4, 'P': 3}","{'C': 6, 'J': 4, 'Z': 4}","{'Q': 6, 'R': 4, 'S': 2, 'T': 2, 'H': 4, 'M': 2}","{'Y': 2, 'A': 2, 'B': 1, 'D': 1, 'E': 1, 'G': 2, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 2, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-9550939,SCH-ZZ-3126325,4211,ATR 72,02/20/2024,02/20/2024,GOI,DEL,72,85,57,-15,28,7,14,21,28,8,5,2,3,16,11,3,5,23,15,6,8,32,22,6,10,"{'F': 4, 'P': 3}","{'C': 6, 'J': 4, 'Z': 4}","{'Q': 6, 'R': 4, 'S': 2, 'T': 2, 'H': 4, 'M': 2}","{'Y': 2, 'A': 2, 'B': 1, 'D': 1, 'E': 1, 'G': 2, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 2, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-4363013,SCH-ZZ-3126325,4211,ATR 72,02/22/2024,02/22/2024,GOI,DEL,72,83,59,-13,24,7,14,21,28,8,6,1,2,17,12,2,5,25,18,3,7,31,22,6,9,"{'F': 4, 'P': 3}","{'C': 6, 'J': 4, 'Z': 4}","{'Q': 6, 'R': 4, 'S': 2, 'T': 2, 'H': 4, 'M': 2}","{'Y': 2, 'A': 2, 'B': 1, 'D': 1, 'E': 1, 'G': 2, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 2, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-1727231,SCH-ZZ-3126325,4211,ATR 72,02/23/2024,02/23/2024,GOI,DEL,72,85,63,-9,22,7,14,21,28,8,6,1,2,16,12,2,4,25,19,2,6,33,25,3,8,"{'F': 4, 'P': 3}","{'C': 6, 'J': 4, 'Z': 4}","{'Q': 6, 'R': 4, 'S': 2, 'T': 2, 'H': 4, 'M': 2}","{'Y': 2, 'A': 2, 'B': 1, 'D': 1, 'E': 1, 'G': 2, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 2, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-8617262,SCH-ZZ-3126325,4211,ATR 72,02/24/2024,02/24/2024,GOI,DEL,72,80,54,-18,26,7,14,21,28,8,5,2,3,15,10,4,5,25,17,4,8,33,22,6,11,"{'F': 4, 'P': 3}","{'C': 6, 'J': 4, 'Z': 4}","{'Q': 6, 'R': 4, 'S': 2, 'T': 2, 'H': 4, 'M': 2}","{'Y': 2, 'A': 2, 'B': 1, 'D': 1, 'E': 1, 'G': 2, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 2, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-8304391,SCH-ZZ-3126325,4211,ATR 72,02/25/2024,02/25/2024,GOI,DEL,72,84,55,-17,29,7,14,21,28,8,5,2,3,16,10,4,6,25,16,5,9,32,21,7,11,"{'F': 4, 'P': 3}","{'C': 6, 'J': 4, 'Z': 4}","{'Q': 6, 'R': 4, 'S': 2, 'T': 2, 'H': 4, 'M': 2}","{'Y': 2, 'A': 2, 'B': 1, 'D': 1, 'E': 1, 'G': 2, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 2, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-7263341,SCH-ZZ-3126325,4211,ATR 72,02/27/2024,02/27/2024,GOI,DEL,72,80,52,-20,28,7,14,21,28,8,5,2,3,17,11,3,6,24,16,5,8,33,21,7,12,"{'F': 4, 'P': 3}","{'C': 6, 'J': 4, 'Z': 4}","{'Q': 6, 'R': 4, 'S': 2, 'T': 2, 'H': 4, 'M': 2}","{'Y': 2, 'A': 2, 'B': 1, 'D': 1, 'E': 1, 'G': 2, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 2, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-8352793,SCH-ZZ-3126325,4211,ATR 72,02/29/2024,02/29/2024,GOI,DEL,72,82,56,-16,26,7,14,21,28,8,5,2,3,16,11,3,5,25,17,4,8,33,22,6,11,"{'F': 4, 'P': 3}","{'C': 6, 'J': 4, 'Z': 4}","{'Q': 6, 'R': 4, 'S': 2, 'T': 2, 'H': 4, 'M': 2}","{'Y': 2, 'A': 2, 'B': 1, 'D': 1, 'E': 1, 'G': 2, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 2, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-2723279,SCH-ZZ-3126325,4211,ATR 72,03/01/2024,03/01/2024,GOI,DEL,72,79,55,-17,24,7,14,21,28,8,6,1,2,16,11,3,5,25,17,4,8,32,22,6,10,"{'F': 4, 'P': 3}","{'C': 6, 'J': 4, 'Z': 4}","{'Q': 6, 'R': 4, 'S': 2, 'T': 2, 'H': 4, 'M': 2}","{'Y': 2, 'A': 2, 'B': 1, 'D': 1, 'E': 1, 'G': 2, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 2, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-3223117,SCH-ZZ-3126325,4211,ATR 72,03/02/2024,03/02/2024,GOI,DEL,72,84,58,-14,26,7,14,21,28,8,6,1,2,16,11,3,5,24,17,4,7,31,22,6,9,"{'F': 4, 'P': 3}","{'C': 6, 'J': 4, 'Z': 4}","{'Q': 6, 'R': 4, 'S': 2, 'T': 2, 'H': 4, 'M': 2}","{'Y': 2, 'A': 2, 'B': 1, 'D': 1, 'E': 1, 'G': 2, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 2, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-9163015,SCH-ZZ-3126325,4211,ATR 72,03/03/2024,03/03/2024,GOI,DEL,72,81,52,-20,29,7,14,21,28,8,5,2,3,16,10,4,6,24,15,6,9,31,20,8,11,"{'F': 4, 'P': 3}","{'C': 6, 'J': 4, 'Z': 4}","{'Q': 6, 'R': 4, 'S': 2, 'T': 2, 'H': 4, 'M': 2}","{'Y': 2, 'A': 2, 'B': 1, 'D': 1, 'E': 1, 'G': 2, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 2, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-4119292,SCH-ZZ-3126325,4211,ATR 72,03/05/2024,03/05/2024,GOI,DEL,72,85,55,-17,30,7,14,21,28,8,5,2,3,16,10,4,6,24,16,5,8,33,22,6,11,"{'F': 4, 'P': 3}","{'C': 6, 'J': 4, 'Z': 4}","{'Q': 6, 'R': 4, 'S': 2, 'T': 2, 'H': 4, 'M': 2}","{'Y': 2, 'A': 2, 'B': 1, 'D': 1, 'E': 1, 'G': 2, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 2, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-6018557,SCH-ZZ-3126325,4211,ATR 72,03/07/2024,03/07/2024,GOI,DEL,72,85,57,-15,28,7,14,21,28,8,5,2,3,17,11,3,6,24,16,5,8,32,21,7,11,"{'F': 4, 'P': 3}","{'C': 6, 'J': 4, 'Z': 4}","{'Q': 6, 'R': 4, 'S': 2, 'T': 2, 'H': 4, 'M': 2}","{'Y': 2, 'A': 2, 'B': 1, 'D': 1, 'E': 1, 'G': 2, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 2, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-8580795,SCH-ZZ-3126325,4211,ATR 72,03/08/2024,03/08/2024,GOI,DEL,72,79,50,-22,29,7,14,21,28,8,5,2,3,17,11,3,6,24,15,6,9,31,20,8,11,"{'F': 4, 'P': 3}","{'C': 6, 'J': 4, 'Z': 4}","{'Q': 6, 'R': 4, 'S': 2, 'T': 2, 'H': 4, 'M': 2}","{'Y': 2, 'A': 2, 'B': 1, 'D': 1, 'E': 1, 'G': 2, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 2, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-5264421,SCH-ZZ-3126325,4211,ATR 72,03/09/2024,03/09/2024,GOI,DEL,72,79,51,-21,28,7,14,21,28,8,5,2,3,16,10,4,6,23,15,6,8,33,21,7,12,"{'F': 4, 'P': 3}","{'C': 6, 'J': 4, 'Z': 4}","{'Q': 6, 'R': 4, 'S': 2, 'T': 2, 'H': 4, 'M': 2}","{'Y': 2, 'A': 2, 'B': 1, 'D': 1, 'E': 1, 'G': 2, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 2, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-7346015,SCH-ZZ-3126325,4211,ATR 72,03/10/2024,03/10/2024,GOI,DEL,72,82,59,-13,23,7,14,21,28,8,6,1,2,16,11,3,5,24,17,4,7,32,23,5,9,"{'F': 4, 'P': 3}","{'C': 6, 'J': 4, 'Z': 4}","{'Q': 6, 'R': 4, 'S': 2, 'T': 2, 'H': 4, 'M': 2}","{'Y': 2, 'A': 2, 'B': 1, 'D': 1, 'E': 1, 'G': 2, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 2, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-3137156,SCH-ZZ-3126325,4211,ATR 72,03/12/2024,03/12/2024,GOI,DEL,72,82,51,-21,31,7,14,21,28,8,5,2,3,16,10,4,6,23,14,7,9,31,19,9,12,"{'F': 4, 'P': 3}","{'C': 6, 'J': 4, 'Z': 4}","{'Q': 6, 'R': 4, 'S': 2, 'T': 2, 'H': 4, 'M': 2}","{'Y': 2, 'A': 2, 'B': 1, 'D': 1, 'E': 1, 'G': 2, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 2, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-5019589,SCH-ZZ-3126325,4211,ATR 72,03/14/2024,03/14/2024,GOI,DEL,72,83,51,-21,32,7,14,21,28,8,5,2,3,16,10,4,6,24,15,6,9,31,19,9,12,"{'F': 4, 'P': 3}","{'C': 6, 'J': 4, 'Z': 4}","{'Q': 6, 'R': 4, 'S': 2, 'T': 2, 'H': 4, 'M': 2}","{'Y': 2, 'A': 2, 'B': 1, 'D': 1, 'E': 1, 'G': 2, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 2, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-6023785,SCH-ZZ-3126325,4211,ATR 72,03/15/2024,03/15/2024,GOI,DEL,72,82,52,-20,30,7,14,21,28,8,5,2,3,16,10,4,6,23,14,7,9,34,21,7,13,"{'F': 4, 'P': 3}","{'C': 6, 'J': 4, 'Z': 4}","{'Q': 6, 'R': 4, 'S': 2, 'T': 2, 'H': 4, 'M': 2}","{'Y': 2, 'A': 2, 'B': 1, 'D': 1, 'E': 1, 'G': 2, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 2, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-1368140,SCH-ZZ-3126325,4211,ATR 72,03/16/2024,03/16/2024,GOI,DEL,72,80,52,-20,28,7,14,21,28,8,5,2,3,16,10,4,6,24,16,5,8,31,20,8,11,"{'F': 4, 'P': 3}","{'C': 6, 'J': 4, 'Z': 4}","{'Q': 6, 'R': 4, 'S': 2, 'T': 2, 'H': 4, 'M': 2}","{'Y': 2, 'A': 2, 'B': 1, 'D': 1, 'E': 1, 'G': 2, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 2, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-7228586,SCH-ZZ-3126325,4211,ATR 72,03/17/2024,03/17/2024,GOI,DEL,72,84,51,-21,33,7,14,21,28,8,5,2,3,17,10,4,7,24,15,6,9,34,21,7,13,"{'F': 4, 'P': 3}","{'C': 6, 'J': 4, 'Z': 4}","{'Q': 6, 'R': 4, 'S': 2, 'T': 2, 'H': 4, 'M': 2}","{'Y': 2, 'A': 2, 'B': 1, 'D': 1, 'E': 1, 'G': 2, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 2, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-4446963,SCH-ZZ-3126325,4211,ATR 72,03/19/2024,03/19/2024,GOI,DEL,72,80,48,-24,32,7,14,21,28,8,5,2,3,16,10,4,6,25,15,6,10,33,20,8,13,"{'F': 4, 'P': 3}","{'C': 6, 'J': 4, 'Z': 4}","{'Q': 6, 'R': 4, 'S': 2, 'T': 2, 'H': 4, 'M': 2}","{'Y': 2, 'A': 2, 'B': 1, 'D': 1, 'E': 1, 'G': 2, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 2, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-5796439,SCH-ZZ-3126325,4211,ATR 72,03/21/2024,03/21/2024,GOI,DEL,72,83,55,-17,28,7,14,21,28,8,5,2,3,16,11,3,5,24,16,5,8,33,22,6,11,"{'F': 4, 'P': 3}","{'C': 6, 'J': 4, 'Z': 4}","{'Q': 6, 'R': 4, 'S': 2, 'T': 2, 'H': 4, 'M': 2}","{'Y': 2, 'A': 2, 'B': 1, 'D': 1, 'E': 1, 'G': 2, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 2, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-5061816,SCH-ZZ-3126325,4211,ATR 72,03/22/2024,03/22/2024,GOI,DEL,72,82,50,-22,32,7,14,21,28,8,5,2,3,16,10,4,6,23,14,7,9,32,20,8,12,"{'F': 4, 'P': 3}","{'C': 6, 'J': 4, 'Z': 4}","{'Q': 6, 'R': 4, 'S': 2, 'T': 2, 'H': 4, 'M': 2}","{'Y': 2, 'A': 2, 'B': 1, 'D': 1, 'E': 1, 'G': 2, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 2, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-8631272,SCH-ZZ-3126325,4211,ATR 72,03/23/2024,03/23/2024,GOI,DEL,72,82,53,-19,29,7,14,21,28,8,5,2,3,17,11,3,6,24,15,6,9,31,20,8,11,"{'F': 4, 'P': 3}","{'C': 6, 'J': 4, 'Z': 4}","{'Q': 6, 'R': 4, 'S': 2, 'T': 2, 'H': 4, 'M': 2}","{'Y': 2, 'A': 2, 'B': 1, 'D': 1, 'E': 1, 'G': 2, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 2, 'V': 1, 'W': 1, 'X': 1}"
INV-ZZ-6313500,SCH-ZZ-3126325,4211,ATR 72,03/24/2024,03/24/2024,GOI,DEL,72,83,50,-22,33,7,14,21,28,8,5,2,3,16,10,4,6,24,15,6,9,31,19,9,12,"{'F': 4, 'P': 3}","{'C': 6, 'J': 4, 'Z': 4}","{'Q': 6, 'R': 4, 'S': 2, 'T': 2, 'H': 4, 'M': 2}","{'Y': 2, 'A': 2, 'B': 1, 'D': 1, 'E': 1, 'G': 2, 'I': 1, 'K': 2, 'L': 1, 'N': 1, 'O': 1, 'U': 2, 'V': 1, 'W': 1, 'X': 1}"
