RECLOC,COS_CD,SEG_SEQ,PAX_CNT,ORIG_CD,DEST_CD,DEP_DTML,ARR_DTML,INV_ID,DEP_DTMZ,ARR_DTMZ
PNR04098,R,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04099,R,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04100,S,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04101,S,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04102,S,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04103,S,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04104,S,1,3,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04105,S,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04106,S,1,4,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04107,S,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04108,T,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04109,T,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04110,T,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04111,T,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04112,T,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04113,T,1,3,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04114,T,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04115,T,1,4,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04116,H,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04117,H,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04118,H,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04119,H,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04120,H,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04121,H,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04122,H,1,3,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04123,H,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04124,H,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04125,H,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04126,H,1,4,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04127,H,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04128,H,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04129,H,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04130,H,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04131,M,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04132,M,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04133,M,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04134,M,1,3,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04135,M,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04136,Y,1,4,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04137,Y,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04138,Y,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04139,Y,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04140,Y,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04141,Y,1,3,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04142,Y,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04143,A,1,3,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04144,A,1,3,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04145,A,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04146,A,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04147,A,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04148,A,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04149,A,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04150,A,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04151,B,1,4,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04152,B,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04153,B,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04154,B,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04155,D,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04156,D,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04157,D,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04158,D,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04159,E,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04160,E,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04161,E,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04162,G,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04163,G,1,3,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04164,G,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04165,G,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04166,G,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04167,G,1,4,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04168,I,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04169,I,1,4,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04170,I,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04171,I,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04172,K,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04173,K,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04174,K,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04175,K,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04176,K,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04177,K,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04178,K,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04179,K,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04180,K,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04181,L,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04182,L,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04183,L,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04184,L,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04185,L,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04186,L,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04187,N,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04188,N,1,3,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04189,N,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04190,O,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04191,O,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04192,O,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04193,O,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04194,U,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04195,U,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04196,U,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04197,U,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04198,U,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04199,U,1,3,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04200,U,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04201,U,1,4,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04202,V,1,4,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04203,V,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04204,W,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04205,W,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04206,W,1,3,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04207,X,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04208,X,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04209,X,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04210,X,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04211,Y,1,3,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04212,Y,1,3,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04213,Y,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04214,A,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04215,A,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04216,G,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04217,G,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04218,G,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04219,G,1,4,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04220,K,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04221,K,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04222,K,1,3,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04223,K,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04224,L,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04225,L,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04226,L,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04227,L,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04228,O,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04229,O,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04230,O,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04231,W,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04232,W,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04233,W,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04234,I,1,2,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04235,I,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04236,V,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
PNR04237,V,1,1,JAI,BOM,09-12-2023 11:47,09-12-2023 17:27,INV-ZZ-4555543,,
